"","year","block","plot","quad","species","rel_cov","func_grp"
"11486",2021,1,"F10",3,"Ped lap",0,"Forb"
"11487",2021,1,"F10",3,"Pet fri",0,"Forb"
"11488",2021,1,"F10",3,"Pol bis",0,"Forb"
"11489",2021,1,"F10",3,"Rub cha",0.179372197,"Forb"
"11490",2021,1,"F10",3,"Sal pul",0,"Deciduous shrubs"
"11491",2021,1,"F10",3,"Sal ret",0,"Deciduous shrubs"
"11492",2021,1,"F10",3,"St. D",0.089686099,"Standing dead"
"11493",2021,1,"F10",3,"Vac uli",0,"Deciduous shrubs"
"11494",2021,1,"F10",3,"Vac vit",0,"Evergreen shrubs"
"11495",2021,1,"F10",4,"And pol",0,"Evergreen shrubs"
"11496",2021,1,"F10",4,"Arc alp",0,"Deciduous shrubs"
"11497",2021,1,"F10",4,"bare",0.001049318,"Bare ground"
"11498",2021,1,"F10",4,"Bet nan",0.766002099,"Deciduous shrubs"
"11499",2021,1,"F10",4,"Car big",0.001049318,"Grass"
"11500",2021,1,"F10",4,"Cas tet",0,"Evergreen shrubs"
"11501",2021,1,"F10",4,"Emp nig",0,"Evergreen shrubs"
"11502",2021,1,"F10",4,"Eri vag",0,"Sedge"
"11503",2021,1,"F10",4,"frost boil",0,"Bare ground"
"11504",2021,1,"F10",4,"grass",0.083945435,"Grass"
"11505",2021,1,"F10",4,"Led pal",0,"Evergreen shrubs"
"11506",2021,1,"F10",4,"lichen",0,"Lichen"
"11507",2021,1,"F10",4,"litter",0.062959077,"Litter"
"11508",2021,1,"F10",4,"moss",0.001049318,"Moss"
"11509",2021,1,"F10",4,"Ped lap",0,"Forb"
"11510",2021,1,"F10",4,"Pet fri",0,"Forb"
"11511",2021,1,"F10",4,"Pol bis",0,"Forb"
"11512",2021,1,"F10",4,"Rub cha",0.041972718,"Forb"
"11513",2021,1,"F10",4,"Sal pul",0,"Deciduous shrubs"
"11514",2021,1,"F10",4,"Sal ret",0,"Deciduous shrubs"
"11515",2021,1,"F10",4,"St. D",0.041972718,"Standing dead"
"11516",2021,1,"F10",4,"Vac uli",0,"Deciduous shrubs"
"11517",2021,1,"F10",4,"Vac vit",0,"Evergreen shrubs"
"11518",2021,1,"F10",5,"And pol",0,"Evergreen shrubs"
"11519",2021,1,"F10",5,"Arc alp",0,"Deciduous shrubs"
"11520",2021,1,"F10",5,"bare",0,"Bare ground"
"11521",2021,1,"F10",5,"Bet nan",0.101832994,"Deciduous shrubs"
"11522",2021,1,"F10",5,"Car big",0.010183299,"Grass"
"11523",2021,1,"F10",5,"Cas tet",0,"Evergreen shrubs"
"11524",2021,1,"F10",5,"Emp nig",0,"Evergreen shrubs"
"11525",2021,1,"F10",5,"Eri vag",0.234215886,"Sedge"
"11526",2021,1,"F10",5,"frost boil",0,"Bare ground"
"11527",2021,1,"F10",5,"grass",0.234215886,"Grass"
"11528",2021,1,"F10",5,"Led pal",0.00101833,"Evergreen shrubs"
"11529",2021,1,"F10",5,"lichen",0.00101833,"Lichen"
"11530",2021,1,"F10",5,"litter",0.17311609,"Litter"
"11531",2021,1,"F10",5,"moss",0,"Moss"
"11532",2021,1,"F10",5,"Ped lap",0,"Forb"
"11533",2021,1,"F10",5,"Pet fri",0,"Forb"
"11534",2021,1,"F10",5,"Pol bis",0,"Forb"
"11535",2021,1,"F10",5,"Rub cha",0.234215886,"Forb"
"11536",2021,1,"F10",5,"Sal pul",0.010183299,"Deciduous shrubs"
"11537",2021,1,"F10",5,"Sal ret",0,"Deciduous shrubs"
"11538",2021,1,"F10",5,"St. D",0,"Standing dead"
"11539",2021,1,"F10",5,"Vac uli",0,"Deciduous shrubs"
"11540",2021,1,"F10",5,"Vac vit",0,"Evergreen shrubs"
"11541",2021,1,"F10",6,"And pol",0,"Evergreen shrubs"
"11542",2021,1,"F10",6,"Arc alp",0,"Deciduous shrubs"
"11543",2021,1,"F10",6,"bare",0.001070664,"Bare ground"
"11544",2021,1,"F10",6,"Bet nan",0.503211991,"Deciduous shrubs"
"11545",2021,1,"F10",6,"Car big",0.001070664,"Grass"
"11546",2021,1,"F10",6,"Cas tet",0,"Evergreen shrubs"
"11547",2021,1,"F10",6,"Emp nig",0,"Evergreen shrubs"
"11548",2021,1,"F10",6,"Eri vag",0.064239829,"Sedge"
"11549",2021,1,"F10",6,"frost boil",0,"Bare ground"
"11550",2021,1,"F10",6,"grass",0.032119914,"Grass"
"11551",2021,1,"F10",6,"Led pal",0.117773019,"Evergreen shrubs"
"11552",2021,1,"F10",6,"lichen",0.001070664,"Lichen"
"11553",2021,1,"F10",6,"litter",0.085653104,"Litter"
"11554",2021,1,"F10",6,"moss",0.042826552,"Moss"
"11555",2021,1,"F10",6,"Ped lap",0,"Forb"
"11556",2021,1,"F10",6,"Pet fri",0,"Forb"
"11557",2021,1,"F10",6,"Pol bis",0,"Forb"
"11558",2021,1,"F10",6,"Rub cha",0.139186296,"Forb"
"11559",2021,1,"F10",6,"Sal pul",0,"Deciduous shrubs"
"11560",2021,1,"F10",6,"Sal ret",0,"Deciduous shrubs"
"11561",2021,1,"F10",6,"St. D",0.011777302,"Standing dead"
"11562",2021,1,"F10",6,"Vac uli",0,"Deciduous shrubs"
"11563",2021,1,"F10",6,"Vac vit",0,"Evergreen shrubs"
"11564",2021,1,"F10",7,"And pol",0,"Evergreen shrubs"
"11565",2021,1,"F10",7,"Arc alp",0,"Deciduous shrubs"
"11566",2021,1,"F10",7,"bare",0.001027749,"Bare ground"
"11567",2021,1,"F10",7,"Bet nan",0.791366906,"Deciduous shrubs"
"11568",2021,1,"F10",7,"Car big",0.001027749,"Grass"
"11569",2021,1,"F10",7,"Cas tet",0,"Evergreen shrubs"
"11570",2021,1,"F10",7,"Emp nig",0,"Evergreen shrubs"
"11571",2021,1,"F10",7,"Eri vag",0.020554985,"Sedge"
"11572",2021,1,"F10",7,"frost boil",0,"Bare ground"
"11573",2021,1,"F10",7,"grass",0.020554985,"Grass"
"11574",2021,1,"F10",7,"Led pal",0.041109969,"Evergreen shrubs"
"11575",2021,1,"F10",7,"lichen",0,"Lichen"
"11576",2021,1,"F10",7,"litter",0.020554984,"Litter"
"11577",2021,1,"F10",7,"moss",0,"Moss"
"11578",2021,1,"F10",7,"Ped lap",0,"Forb"
"11579",2021,1,"F10",7,"Pet fri",0,"Forb"
"11580",2021,1,"F10",7,"Pol bis",0,"Forb"
"11581",2021,1,"F10",7,"Rub cha",0.071942446,"Forb"
"11582",2021,1,"F10",7,"Sal pul",0,"Deciduous shrubs"
"11583",2021,1,"F10",7,"Sal ret",0,"Deciduous shrubs"
"11584",2021,1,"F10",7,"St. D",0.031860226,"Standing dead"
"11585",2021,1,"F10",7,"Vac uli",0,"Deciduous shrubs"
"11586",2021,1,"F10",7,"Vac vit",0,"Evergreen shrubs"
"11587",2021,1,"F10",8,"And pol",0,"Evergreen shrubs"
"11588",2021,1,"F10",8,"Arc alp",0,"Deciduous shrubs"
"11589",2021,1,"F10",8,"bare",0.001060445,"Bare ground"
"11590",2021,1,"F10",8,"Bet nan",0.572640509,"Deciduous shrubs"
"11591",2021,1,"F10",8,"Car big",0.001060445,"Grass"
"11592",2021,1,"F10",8,"Cas tet",0,"Evergreen shrubs"
"11593",2021,1,"F10",8,"Emp nig",0,"Evergreen shrubs"
"11594",2021,1,"F10",8,"Eri vag",0.042417815,"Sedge"
"11595",2021,1,"F10",8,"frost boil",0,"Bare ground"
"11596",2021,1,"F10",8,"grass",0.042417815,"Grass"
"11597",2021,1,"F10",8,"Led pal",0.031813362,"Evergreen shrubs"
"11598",2021,1,"F10",8,"lichen",0,"Lichen"
"11599",2021,1,"F10",8,"litter",0.084835631,"Litter"
"11600",2021,1,"F10",8,"moss",0,"Moss"
"11601",2021,1,"F10",8,"Ped lap",0,"Forb"
"11602",2021,1,"F10",8,"Pet fri",0,"Forb"
"11603",2021,1,"F10",8,"Pol bis",0,"Forb"
"11604",2021,1,"F10",8,"Rub cha",0.180275716,"Forb"
"11605",2021,1,"F10",8,"Sal pul",0,"Deciduous shrubs"
"11606",2021,1,"F10",8,"Sal ret",0,"Deciduous shrubs"
"11607",2021,1,"F10",8,"St. D",0.04347826,"Standing dead"
"11608",2021,1,"F10",8,"Vac uli",0,"Deciduous shrubs"
"11609",2021,1,"F10",8,"Vac vit",0,"Evergreen shrubs"
"11610",2021,1,"F2",1,"And pol",0,"Evergreen shrubs"
"11611",2021,1,"F2",1,"Arc alp",0,"Deciduous shrubs"
"11612",2021,1,"F2",1,"bare",0,"Bare ground"
"11613",2021,1,"F2",1,"Bet nan",0.075528701,"Deciduous shrubs"
"11614",2021,1,"F2",1,"Car big",0.105740181,"Grass"
"11615",2021,1,"F2",1,"Cas tet",0,"Evergreen shrubs"
"11616",2021,1,"F2",1,"Emp nig",0,"Evergreen shrubs"
"11617",2021,1,"F2",1,"Eri vag",0.060422961,"Sedge"
"11618",2021,1,"F2",1,"frost boil",0,"Bare ground"
"11619",2021,1,"F2",1,"grass",0.090634441,"Grass"
"11620",2021,1,"F2",1,"Led pal",0.211480363,"Evergreen shrubs"
"11621",2021,1,"F2",1,"lichen",0,"Lichen"
"11622",2021,1,"F2",1,"litter",0.196374623,"Litter"
"11623",2021,1,"F2",1,"moss",0,"Moss"
"11624",2021,1,"F2",1,"Ped lap",0,"Forb"
"11625",2021,1,"F2",1,"Pet fri",0,"Forb"
"11626",2021,1,"F2",1,"Pol bis",0.03021148,"Forb"
"11627",2021,1,"F2",1,"Rub cha",0.075528701,"Forb"
"11628",2021,1,"F2",1,"Sal pul",0,"Deciduous shrubs"
"11629",2021,1,"F2",1,"Sal ret",0.001510574,"Deciduous shrubs"
"11630",2021,1,"F2",1,"St. D",0.001510574,"Standing dead"
"11631",2021,1,"F2",1,"Vac uli",0.03021148,"Deciduous shrubs"
"11632",2021,1,"F2",1,"Vac vit",0.120845921,"Evergreen shrubs"
"11633",2021,1,"F2",2,"And pol",0,"Evergreen shrubs"
"11634",2021,1,"F2",2,"Arc alp",0,"Deciduous shrubs"
"11635",2021,1,"F2",2,"bare",0,"Bare ground"
"11636",2021,1,"F2",2,"Bet nan",0.277777778,"Deciduous shrubs"
"11637",2021,1,"F2",2,"Car big",0.073099415,"Grass"
"11638",2021,1,"F2",2,"Cas tet",0,"Evergreen shrubs"
"11639",2021,1,"F2",2,"Emp nig",0.001461988,"Evergreen shrubs"
"11640",2021,1,"F2",2,"Eri vag",0.029239766,"Sedge"
"11641",2021,1,"F2",2,"frost boil",0,"Bare ground"
"11642",2021,1,"F2",2,"grass",0.043859649,"Grass"
"11643",2021,1,"F2",2,"Led pal",0.277777778,"Evergreen shrubs"
"11644",2021,1,"F2",2,"lichen",0.001461988,"Lichen"
"11645",2021,1,"F2",2,"litter",0.073099415,"Litter"
"11646",2021,1,"F2",2,"moss",0,"Moss"
"11647",2021,1,"F2",2,"Ped lap",0,"Forb"
"11648",2021,1,"F2",2,"Pet fri",0,"Forb"
"11649",2021,1,"F2",2,"Pol bis",0.029239766,"Forb"
"11650",2021,1,"F2",2,"Rub cha",0.131578947,"Forb"
"11651",2021,1,"F2",2,"Sal pul",0,"Deciduous shrubs"
"11652",2021,1,"F2",2,"Sal ret",0.001461988,"Deciduous shrubs"
"11653",2021,1,"F2",2,"St. D",0.001461988,"Standing dead"
"11654",2021,1,"F2",2,"Vac uli",0,"Deciduous shrubs"
"11655",2021,1,"F2",2,"Vac vit",0.058479532,"Evergreen shrubs"
"11656",2021,1,"F2",3,"And pol",0,"Evergreen shrubs"
"11657",2021,1,"F2",3,"Arc alp",0,"Deciduous shrubs"
"11658",2021,1,"F2",3,"bare",0,"Bare ground"
"11659",2021,1,"F2",3,"Bet nan",0.073891626,"Deciduous shrubs"
"11660",2021,1,"F2",3,"Car big",0.073891626,"Grass"
"11661",2021,1,"F2",3,"Cas tet",0,"Evergreen shrubs"
"11662",2021,1,"F2",3,"Emp nig",0,"Evergreen shrubs"
"11663",2021,1,"F2",3,"Eri vag",0.13546798,"Sedge"
"11664",2021,1,"F2",3,"frost boil",0,"Bare ground"
"11665",2021,1,"F2",3,"grass",0.036945813,"Grass"
"11666",2021,1,"F2",3,"Led pal",0.246305419,"Evergreen shrubs"
"11667",2021,1,"F2",3,"lichen",0.001231527,"Lichen"
"11668",2021,1,"F2",3,"litter",0.307881773,"Litter"
"11669",2021,1,"F2",3,"moss",0,"Moss"
"11670",2021,1,"F2",3,"Ped lap",0,"Forb"
"11671",2021,1,"F2",3,"Pet fri",0,"Forb"
"11672",2021,1,"F2",3,"Pol bis",0.024630542,"Forb"
"11673",2021,1,"F2",3,"Rub cha",0.036945813,"Forb"
"11674",2021,1,"F2",3,"Sal pul",0,"Deciduous shrubs"
"11675",2021,1,"F2",3,"Sal ret",0,"Deciduous shrubs"
"11676",2021,1,"F2",3,"St. D",0.001231527,"Standing dead"
"11677",2021,1,"F2",3,"Vac uli",0,"Deciduous shrubs"
"11678",2021,1,"F2",3,"Vac vit",0.061576355,"Evergreen shrubs"
"11679",2021,1,"F2",4,"And pol",0,"Evergreen shrubs"
"11680",2021,1,"F2",4,"Arc alp",0.001216545,"Deciduous shrubs"
"11681",2021,1,"F2",4,"bare",0,"Bare ground"
"11682",2021,1,"F2",4,"Bet nan",0.231143552,"Deciduous shrubs"
"11683",2021,1,"F2",4,"Car big",0.060827251,"Grass"
"11684",2021,1,"F2",4,"Cas tet",0,"Evergreen shrubs"
"11685",2021,1,"F2",4,"Emp nig",0,"Evergreen shrubs"
"11686",2021,1,"F2",4,"Eri vag",0.109489051,"Sedge"
"11687",2021,1,"F2",4,"frost boil",0,"Bare ground"
"11688",2021,1,"F2",4,"grass",0.01216545,"Grass"
"11689",2021,1,"F2",4,"Led pal",0.170316302,"Evergreen shrubs"
"11690",2021,1,"F2",4,"lichen",0.03649635,"Lichen"
"11691",2021,1,"F2",4,"litter",0.158150851,"Litter"
"11692",2021,1,"F2",4,"moss",0.001216545,"Moss"
"11693",2021,1,"F2",4,"Ped lap",0,"Forb"
"11694",2021,1,"F2",4,"Pet fri",0,"Forb"
"11695",2021,1,"F2",4,"Pol bis",0.01216545,"Forb"
"11696",2021,1,"F2",4,"Rub cha",0.158150852,"Forb"
"11697",2021,1,"F2",4,"Sal pul",0,"Deciduous shrubs"
"11698",2021,1,"F2",4,"Sal ret",0,"Deciduous shrubs"
"11699",2021,1,"F2",4,"St. D",0,"Standing dead"
"11700",2021,1,"F2",4,"Vac uli",0,"Deciduous shrubs"
"11701",2021,1,"F2",4,"Vac vit",0.0486618,"Evergreen shrubs"
"11702",2021,1,"F2",5,"And pol",0,"Evergreen shrubs"
"11703",2021,1,"F2",5,"Arc alp",0.054054054,"Deciduous shrubs"
"11704",2021,1,"F2",5,"bare",0,"Bare ground"
"11705",2021,1,"F2",5,"Bet nan",0.040540541,"Deciduous shrubs"
"11706",2021,1,"F2",5,"Car big",0.054054054,"Grass"
"11707",2021,1,"F2",5,"Cas tet",0,"Evergreen shrubs"
"11708",2021,1,"F2",5,"Emp nig",0,"Evergreen shrubs"
"11709",2021,1,"F2",5,"Eri vag",0.108108108,"Sedge"
"11710",2021,1,"F2",5,"frost boil",0,"Bare ground"
"11711",2021,1,"F2",5,"grass",0.013513514,"Grass"
"11712",2021,1,"F2",5,"Led pal",0.297297297,"Evergreen shrubs"
"11713",2021,1,"F2",5,"lichen",0.027027027,"Lichen"
"11714",2021,1,"F2",5,"litter",0.135135135,"Litter"
"11715",2021,1,"F2",5,"moss",0.054054054,"Moss"
"11716",2021,1,"F2",5,"Ped lap",0.013513514,"Forb"
"11717",2021,1,"F2",5,"Pet fri",0,"Forb"
"11718",2021,1,"F2",5,"Pol bis",0.027027027,"Forb"
"11719",2021,1,"F2",5,"Rub cha",0.135135135,"Forb"
"11720",2021,1,"F2",5,"Sal pul",0,"Deciduous shrubs"
"11721",2021,1,"F2",5,"Sal ret",0,"Deciduous shrubs"
"11722",2021,1,"F2",5,"St. D",0,"Standing dead"
"11723",2021,1,"F2",5,"Vac uli",0,"Deciduous shrubs"
"11724",2021,1,"F2",5,"Vac vit",0.040540541,"Evergreen shrubs"
"11725",2021,1,"F2",6,"And pol",0,"Evergreen shrubs"
"11726",2021,1,"F2",6,"Arc alp",0.038860104,"Deciduous shrubs"
"11727",2021,1,"F2",6,"bare",0,"Bare ground"
"11728",2021,1,"F2",6,"Bet nan",0.18134715,"Deciduous shrubs"
"11729",2021,1,"F2",6,"Car big",0.025906736,"Grass"
"11730",2021,1,"F2",6,"Cas tet",0,"Evergreen shrubs"
"11731",2021,1,"F2",6,"Emp nig",0,"Evergreen shrubs"
"11732",2021,1,"F2",6,"Eri vag",0.064766839,"Sedge"
"11733",2021,1,"F2",6,"frost boil",0,"Bare ground"
"11734",2021,1,"F2",6,"grass",0.012953368,"Grass"
"11735",2021,1,"F2",6,"Led pal",0.349740933,"Evergreen shrubs"
"11736",2021,1,"F2",6,"lichen",0.012953368,"Lichen"
"11737",2021,1,"F2",6,"litter",0.116580311,"Litter"
"11738",2021,1,"F2",6,"moss",0.038860104,"Moss"
"11739",2021,1,"F2",6,"Ped lap",0.001295337,"Forb"
"11740",2021,1,"F2",6,"Pet fri",0,"Forb"
"11741",2021,1,"F2",6,"Pol bis",0.012953368,"Forb"
"11742",2021,1,"F2",6,"Rub cha",0.090673575,"Forb"
"11743",2021,1,"F2",6,"Sal pul",0,"Deciduous shrubs"
"11744",2021,1,"F2",6,"Sal ret",0,"Deciduous shrubs"
"11745",2021,1,"F2",6,"St. D",0.001295337,"Standing dead"
"11746",2021,1,"F2",6,"Vac uli",0,"Deciduous shrubs"
"11747",2021,1,"F2",6,"Vac vit",0.051813472,"Evergreen shrubs"
"11748",2021,1,"F2",7,"And pol",0,"Evergreen shrubs"
"11749",2021,1,"F2",7,"Arc alp",0.026281209,"Deciduous shrubs"
"11750",2021,1,"F2",7,"bare",0,"Bare ground"
"11751",2021,1,"F2",7,"Bet nan",0.105124836,"Deciduous shrubs"
"11752",2021,1,"F2",7,"Car big",0.026281209,"Grass"
"11753",2021,1,"F2",7,"Cas tet",0,"Evergreen shrubs"
"11754",2021,1,"F2",7,"Emp nig",0,"Evergreen shrubs"
"11755",2021,1,"F2",7,"Eri vag",0.11826544,"Sedge"
"11756",2021,1,"F2",7,"frost boil",0,"Bare ground"
"11757",2021,1,"F2",7,"grass",0.013140604,"Grass"
"11758",2021,1,"F2",7,"Led pal",0.341655716,"Evergreen shrubs"
"11759",2021,1,"F2",7,"lichen",0.026281209,"Lichen"
"11760",2021,1,"F2",7,"litter",0.052562417,"Litter"
"11761",2021,1,"F2",7,"moss",0.026281209,"Moss"
"11762",2021,1,"F2",7,"Ped lap",0,"Forb"
"11763",2021,1,"F2",7,"Pet fri",0,"Forb"
"11764",2021,1,"F2",7,"Pol bis",0.00131406,"Forb"
"11765",2021,1,"F2",7,"Rub cha",0.144546649,"Forb"
"11766",2021,1,"F2",7,"Sal pul",0,"Deciduous shrubs"
"11767",2021,1,"F2",7,"Sal ret",0,"Deciduous shrubs"
"11768",2021,1,"F2",7,"St. D",0.013140604,"Standing dead"
"11769",2021,1,"F2",7,"Vac uli",0,"Deciduous shrubs"
"11770",2021,1,"F2",7,"Vac vit",0.105124836,"Evergreen shrubs"
"11771",2021,1,"F2",8,"And pol",0,"Evergreen shrubs"
"11772",2021,1,"F2",8,"Arc alp",0.010857763,"Deciduous shrubs"
"11773",2021,1,"F2",8,"bare",0.021715527,"Bare ground"
"11774",2021,1,"F2",8,"Bet nan",0.054288817,"Deciduous shrubs"
"11775",2021,1,"F2",8,"Car big",0.13029316,"Grass"
"11776",2021,1,"F2",8,"Cas tet",0,"Evergreen shrubs"
"11777",2021,1,"F2",8,"Emp nig",0,"Evergreen shrubs"
"11778",2021,1,"F2",8,"Eri vag",0.06514658,"Sedge"
"11779",2021,1,"F2",8,"frost boil",0,"Bare ground"
"11780",2021,1,"F2",8,"grass",0.021715527,"Grass"
"11781",2021,1,"F2",8,"Led pal",0.195439739,"Evergreen shrubs"
"11782",2021,1,"F2",8,"lichen",0.021715527,"Lichen"
"11783",2021,1,"F2",8,"litter",0.152008686,"Litter"
"11784",2021,1,"F2",8,"moss",0.010857763,"Moss"
"11785",2021,1,"F2",8,"Ped lap",0,"Forb"
"11786",2021,1,"F2",8,"Pet fri",0,"Forb"
"11787",2021,1,"F2",8,"Pol bis",0.010857763,"Forb"
"11788",2021,1,"F2",8,"Rub cha",0.086862106,"Forb"
"11789",2021,1,"F2",8,"Sal pul",0,"Deciduous shrubs"
"11790",2021,1,"F2",8,"Sal ret",0,"Deciduous shrubs"
"11791",2021,1,"F2",8,"St. D",0.043431053,"Standing dead"
"11792",2021,1,"F2",8,"Vac uli",0.001085776,"Deciduous shrubs"
"11793",2021,1,"F2",8,"Vac vit",0.173724213,"Evergreen shrubs"
"11794",2021,1,"F5",1,"And pol",0,"Evergreen shrubs"
"11795",2021,1,"F5",1,"Arc alp",0,"Deciduous shrubs"
"11796",2021,1,"F5",1,"bare",0,"Bare ground"
"11797",2021,1,"F5",1,"Bet nan",0.201612903,"Deciduous shrubs"
"11798",2021,1,"F5",1,"Car big",0.040322581,"Grass"
"11799",2021,1,"F5",1,"Cas tet",0,"Evergreen shrubs"
"11800",2021,1,"F5",1,"Emp nig",0,"Evergreen shrubs"
"11801",2021,1,"F5",1,"Eri vag",0.094086022,"Sedge"
"11802",2021,1,"F5",1,"frost boil",0,"Bare ground"
"11803",2021,1,"F5",1,"grass",0.02688172,"Grass"
"11804",2021,1,"F5",1,"Led pal",0.336021505,"Evergreen shrubs"
"11805",2021,1,"F5",1,"lichen",0.001344086,"Lichen"
"11806",2021,1,"F5",1,"litter",0.094086022,"Litter"
"11807",2021,1,"F5",1,"moss",0,"Moss"
"11808",2021,1,"F5",1,"Ped lap",0,"Forb"
"11809",2021,1,"F5",1,"Pet fri",0,"Forb"
"11810",2021,1,"F5",1,"Pol bis",0,"Forb"
"11811",2021,1,"F5",1,"Rub cha",0.188172043,"Forb"
"11812",2021,1,"F5",1,"Sal pul",0,"Deciduous shrubs"
"11813",2021,1,"F5",1,"Sal ret",0,"Deciduous shrubs"
"11814",2021,1,"F5",1,"St. D",0.014784946,"Standing dead"
"11815",2021,1,"F5",1,"Vac uli",0.001344086,"Deciduous shrubs"
"11816",2021,1,"F5",1,"Vac vit",0.001344086,"Evergreen shrubs"
"11817",2021,1,"F5",2,"And pol",0,"Evergreen shrubs"
"11818",2021,1,"F5",2,"Arc alp",0,"Deciduous shrubs"
"11819",2021,1,"F5",2,"bare",0,"Bare ground"
"11820",2021,1,"F5",2,"Bet nan",0.3125,"Deciduous shrubs"
"11821",2021,1,"F5",2,"Car big",0.081018519,"Grass"
"11822",2021,1,"F5",2,"Cas tet",0,"Evergreen shrubs"
"11823",2021,1,"F5",2,"Emp nig",0.001157407,"Evergreen shrubs"
"11824",2021,1,"F5",2,"Eri vag",0.092592593,"Sedge"
"11825",2021,1,"F5",2,"frost boil",0,"Bare ground"
"11826",2021,1,"F5",2,"grass",0.001157407,"Grass"
"11827",2021,1,"F5",2,"Led pal",0.185185185,"Evergreen shrubs"
"11828",2021,1,"F5",2,"lichen",0,"Lichen"
"11829",2021,1,"F5",2,"litter",0.208333333,"Litter"
"11830",2021,1,"F5",2,"moss",0.023148148,"Moss"
"11831",2021,1,"F5",2,"Ped lap",0,"Forb"
"11832",2021,1,"F5",2,"Pet fri",0,"Forb"
"11833",2021,1,"F5",2,"Pol bis",0,"Forb"
"11834",2021,1,"F5",2,"Rub cha",0.05787037,"Forb"
"11835",2021,1,"F5",2,"Sal pul",0,"Deciduous shrubs"
"11836",2021,1,"F5",2,"Sal ret",0,"Deciduous shrubs"
"11837",2021,1,"F5",2,"St. D",0.034722222,"Standing dead"
"11838",2021,1,"F5",2,"Vac uli",0.001157407,"Deciduous shrubs"
"11839",2021,1,"F5",2,"Vac vit",0.001157407,"Evergreen shrubs"
"11840",2021,1,"F5",3,"And pol",0,"Evergreen shrubs"
"11841",2021,1,"F5",3,"Arc alp",0,"Deciduous shrubs"
"11842",2021,1,"F5",3,"bare",0,"Bare ground"
"11843",2021,1,"F5",3,"Bet nan",0.020408163,"Deciduous shrubs"
"11844",2021,1,"F5",3,"Car big",0.030612245,"Grass"
"11845",2021,1,"F5",3,"Cas tet",0,"Evergreen shrubs"
"11846",2021,1,"F5",3,"Emp nig",0,"Evergreen shrubs"
"11847",2021,1,"F5",3,"Eri vag",0.173469388,"Sedge"
"11848",2021,1,"F5",3,"frost boil",0,"Bare ground"
"11849",2021,1,"F5",3,"grass",0.020408163,"Grass"
"11850",2021,1,"F5",3,"Led pal",0.418367347,"Evergreen shrubs"
"11851",2021,1,"F5",3,"lichen",0.010204082,"Lichen"
"11852",2021,1,"F5",3,"litter",0.122448979,"Litter"
"11853",2021,1,"F5",3,"moss",0,"Moss"
"11854",2021,1,"F5",3,"Ped lap",0,"Forb"
"11855",2021,1,"F5",3,"Pet fri",0,"Forb"
"11856",2021,1,"F5",3,"Pol bis",0,"Forb"
"11857",2021,1,"F5",3,"Rub cha",0.173469388,"Forb"
"11858",2021,1,"F5",3,"Sal pul",0,"Deciduous shrubs"
"11859",2021,1,"F5",3,"Sal ret",0,"Deciduous shrubs"
"11860",2021,1,"F5",3,"St. D",0.020408163,"Standing dead"
"11861",2021,1,"F5",3,"Vac uli",0,"Deciduous shrubs"
"11862",2021,1,"F5",3,"Vac vit",0.010204082,"Evergreen shrubs"
"11863",2021,1,"F5",4,"And pol",0,"Evergreen shrubs"
"11864",2021,1,"F5",4,"Arc alp",0,"Deciduous shrubs"
"11865",2021,1,"F5",4,"bare",0,"Bare ground"
"11866",2021,1,"F5",4,"Bet nan",0.225776105,"Deciduous shrubs"
"11867",2021,1,"F5",4,"Car big",0.018814675,"Grass"
"11868",2021,1,"F5",4,"Cas tet",0,"Evergreen shrubs"
"11869",2021,1,"F5",4,"Emp nig",0,"Evergreen shrubs"
"11870",2021,1,"F5",4,"Eri vag",0.018814675,"Sedge"
"11871",2021,1,"F5",4,"frost boil",0,"Bare ground"
"11872",2021,1,"F5",4,"grass",0.028222013,"Grass"
"11873",2021,1,"F5",4,"Led pal",0.432737535,"Evergreen shrubs"
"11874",2021,1,"F5",4,"lichen",0.000940734,"Lichen"
"11875",2021,1,"F5",4,"litter",0.075258702,"Litter"
"11876",2021,1,"F5",4,"moss",0.009407338,"Moss"
"11877",2021,1,"F5",4,"Ped lap",0,"Forb"
"11878",2021,1,"F5",4,"Pet fri",0,"Forb"
"11879",2021,1,"F5",4,"Pol bis",0.009407338,"Forb"
"11880",2021,1,"F5",4,"Rub cha",0.141110066,"Forb"
"11881",2021,1,"F5",4,"Sal pul",0,"Deciduous shrubs"
"11882",2021,1,"F5",4,"Sal ret",0,"Deciduous shrubs"
"11883",2021,1,"F5",4,"St. D",0.019755409,"Standing dead"
"11884",2021,1,"F5",4,"Vac uli",0.000940734,"Deciduous shrubs"
"11885",2021,1,"F5",4,"Vac vit",0.018814675,"Evergreen shrubs"
"11886",2021,1,"F5",5,"And pol",0,"Evergreen shrubs"
"11887",2021,1,"F5",5,"Arc alp",0,"Deciduous shrubs"
"11888",2021,1,"F5",5,"bare",0.001158749,"Bare ground"
"11889",2021,1,"F5",5,"Bet nan",0.069524913,"Deciduous shrubs"
"11890",2021,1,"F5",5,"Car big",0.092699884,"Grass"
"11891",2021,1,"F5",5,"Cas tet",0,"Evergreen shrubs"
"11892",2021,1,"F5",5,"Emp nig",0,"Evergreen shrubs"
"11893",2021,1,"F5",5,"Eri vag",0.057937428,"Sedge"
"11894",2021,1,"F5",5,"frost boil",0,"Bare ground"
"11895",2021,1,"F5",5,"grass",0.011587486,"Grass"
