"","year","block","plot","quad","species","rel.cov","lat.name"
"10392",2019,2,"F5",6,"Led pal",0.390977444,"Ledum palustre"
"10393",2019,2,"F5",6,"litter",0.120300752,"Mixed dead litter"
"10394",2019,2,"F5",7,"Bet nan",0.312849162,"Betula nana"
"10395",2019,2,"F5",7,"Eri vag",0.033519553,"Eriophorum vaginatum"
"10396",2019,2,"F5",7,"grass",0.324022346,"grass"
"10397",2019,2,"F5",7,"Led pal",0.17877095,"Ledum palustre"
"10398",2019,2,"F5",7,"litter",0.122905028,"Mixed dead litter"
"10399",2019,2,"F5",7,"Sal pul",0.022346369,"Salix pulchra"
"10400",2019,2,"F5",7,"Vac vit",0.005586592,"Vaccinium vitis-idaea"
"10401",2019,2,"F5",8,"Bet nan",0.340425532,"Betula nana"
"10402",2019,2,"F5",8,"grass",0.127659574,"grass"
"10403",2019,2,"F5",8,"Led pal",0.212765957,"Ledum palustre"
"10404",2019,2,"F5",8,"litter",0.070921986,"Mixed dead litter"
"10405",2019,2,"F5",8,"Sal pul",0.09929078,"Salix pulchra"
"10406",2019,2,"F5",8,"Vac vit",0.141843972,"Vaccinium vitis-idaea"
"10407",2019,3,"CT",1,"Bet nan",0.060606061,"Betula nana"
"10408",2019,3,"CT",1,"Cas tet",0.060606061,"Cassiope tetragona"
"10409",2019,3,"CT",1,"Emp nig",0.048484848,"Empetrum nigrum"
"10410",2019,3,"CT",1,"Eri vag",0.145454545,"Eriophorum vaginatum"
"10411",2019,3,"CT",1,"graminoid",0.206060606,"graminoid"
"10412",2019,3,"CT",1,"Led pal",0.048484848,"Ledum palustre"
"10413",2019,3,"CT",1,"lichen",0.036363636,"Mixed Lichens"
"10414",2019,3,"CT",1,"litter",0.072727273,"Mixed dead litter"
"10415",2019,3,"CT",1,"moss",0.096969697,"Mixed moss"
"10416",2019,3,"CT",1,"Pol bis",0.006060606,"Polygonum bistorta"
"10417",2019,3,"CT",1,"Sal pul",0.096969697,"Salix pulchra"
"10418",2019,3,"CT",1,"St. D. Bet.",0.024242424,"Standing Dead Betula nana"
"10419",2019,3,"CT",1,"Vac vit",0.096969697,"Vaccinium vitis-idaea"
"10420",2019,3,"CT",2,"Bet nan",0.136645963,"Betula nana"
"10421",2019,3,"CT",2,"Cas tet",0.049689441,"Cassiope tetragona"
"10422",2019,3,"CT",2,"Emp nig",0.074534161,"Empetrum nigrum"
"10423",2019,3,"CT",2,"Eri vag",0.02484472,"Eriophorum vaginatum"
"10424",2019,3,"CT",2,"graminoid",0.322981366,"graminoid"
"10425",2019,3,"CT",2,"Led pal",0.037267081,"Ledum palustre"
"10426",2019,3,"CT",2,"lichen",0.00621118,"Mixed Lichens"
"10427",2019,3,"CT",2,"litter",0.136645963,"Mixed dead litter"
"10428",2019,3,"CT",2,"moss",0.086956522,"Mixed moss"
"10429",2019,3,"CT",2,"Pol bis",0.00621118,"Polygonum bistorta"
"10430",2019,3,"CT",2,"Sal pul",0.01242236,"Salix pulchra"
"10431",2019,3,"CT",2,"Vac vit",0.099378882,"Vaccinium vitis-idaea"
"10432",2019,3,"CT",3,"Bet nan",0.240963855,"Betula nana"
"10433",2019,3,"CT",3,"Cas tet",0.036144578,"Cassiope tetragona"
"10434",2019,3,"CT",3,"Emp nig",0.006024096,"Empetrum nigrum"
"10435",2019,3,"CT",3,"Eri vag",0.13253012,"Eriophorum vaginatum"
"10436",2019,3,"CT",3,"graminoid",0.144578313,"graminoid"
"10437",2019,3,"CT",3,"Led pal",0.072289157,"Ledum palustre"
"10438",2019,3,"CT",3,"lichen",0.120481928,"Mixed Lichens"
"10439",2019,3,"CT",3,"moss",0.144578313,"Mixed moss"
"10440",2019,3,"CT",3,"Pol bis",0.012048193,"Polygonum bistorta"
"10441",2019,3,"CT",3,"Sal pul",0.012048193,"Salix pulchra"
"10442",2019,3,"CT",3,"St. D. Bet.",0.006024096,"Standing Dead Betula nana"
"10443",2019,3,"CT",3,"Vac uli",0.012048193,"Vaccinium uliginosum"
"10444",2019,3,"CT",3,"Vac vit",0.060240964,"Vaccinium vitis-idaea"
"10445",2019,3,"CT",4,"Bet nan",0.048780488,"Betula nana"
"10446",2019,3,"CT",4,"Cas tet",0.085365854,"Cassiope tetragona"
"10447",2019,3,"CT",4,"Eri vag",0.195121951,"Eriophorum vaginatum"
"10448",2019,3,"CT",4,"frost boil",0.12195122,"Soil Frost boil"
"10449",2019,3,"CT",4,"graminoid",0.134146341,"graminoid"
"10450",2019,3,"CT",4,"Led pal",0.073170732,"Ledum palustre"
"10451",2019,3,"CT",4,"lichen",0.012195122,"Mixed Lichens"
"10452",2019,3,"CT",4,"litter",0.146341463,"Mixed dead litter"
"10453",2019,3,"CT",4,"moss",0.036585366,"Mixed moss"
"10454",2019,3,"CT",4,"Pet fri",0.012195122,"Petasites frigidus"
"10455",2019,3,"CT",4,"Pol bis",0.006097561,"Polygonum bistorta"
"10456",2019,3,"CT",4,"Sal pul",0.024390244,"Salix pulchra"
"10457",2019,3,"CT",4,"Vac uli",0.024390244,"Vaccinium uliginosum"
"10458",2019,3,"CT",4,"Vac vit",0.073170732,"Vaccinium vitis-idaea"
"10459",2019,3,"CT",5,"Bet nan",0.207317073,"Betula nana"
"10460",2019,3,"CT",5,"Cas tet",0.006097561,"Cassiope tetragona"
"10461",2019,3,"CT",5,"Emp nig",0.024390244,"Empetrum nigrum"
"10462",2019,3,"CT",5,"Eri vag",0.006097561,"Eriophorum vaginatum"
"10463",2019,3,"CT",5,"graminoid",0.268292683,"graminoid"
"10464",2019,3,"CT",5,"Led pal",0.048780488,"Ledum palustre"
"10465",2019,3,"CT",5,"lichen",0.006097561,"Mixed Lichens"
"10466",2019,3,"CT",5,"litter",0.182926829,"Mixed dead litter"
"10467",2019,3,"CT",5,"moss",0.06097561,"Mixed moss"
"10468",2019,3,"CT",5,"Pet fri",0.036585366,"Petasites frigidus"
"10469",2019,3,"CT",5,"Pol bis",0.012195122,"Polygonum bistorta"
"10470",2019,3,"CT",5,"Vac uli",0.06097561,"Vaccinium uliginosum"
"10471",2019,3,"CT",5,"Vac vit",0.073170732,"Vaccinium vitis-idaea"
"10472",2019,3,"CT",6,"Bet nan",0.280373832,"Betula nana"
"10473",2019,3,"CT",6,"Cas tet",0.004672897,"Cassiope tetragona"
"10474",2019,3,"CT",6,"Emp nig",0.046728972,"Empetrum nigrum"
"10475",2019,3,"CT",6,"Eri vag",0.018691589,"Eriophorum vaginatum"
"10476",2019,3,"CT",6,"graminoid",0.093457944,"graminoid"
"10477",2019,3,"CT",6,"Led pal",0.112149533,"Ledum palustre"
"10478",2019,3,"CT",6,"lichen",0.037383178,"Mixed Lichens"
"10479",2019,3,"CT",6,"litter",0.140186916,"Mixed dead litter"
"10480",2019,3,"CT",6,"moss",0.046728972,"Mixed moss"
"10481",2019,3,"CT",6,"Ped lap",0.004672897,"Pedicularis lapponica"
"10482",2019,3,"CT",6,"Pet fri",0.009345794,"Petasites frigidus"
"10483",2019,3,"CT",6,"Pol bis",0.018691589,"Polygonum bistorta"
"10484",2019,3,"CT",6,"Sal pul",0.028037383,"Salix pulchra"
"10485",2019,3,"CT",6,"Vac uli",0.037383178,"Vaccinium uliginosum"
"10486",2019,3,"CT",6,"Vac vit",0.121495327,"Vaccinium vitis-idaea"
"10487",2019,3,"CT",7,"Bet nan",0.0625,"Betula nana"
"10488",2019,3,"CT",7,"Cas tet",0.0078125,"Cassiope tetragona"
"10489",2019,3,"CT",7,"Emp nig",0.09375,"Empetrum nigrum"
"10490",2019,3,"CT",7,"Eri vag",0.0625,"Eriophorum vaginatum"
"10491",2019,3,"CT",7,"graminoid",0.125,"graminoid"
"10492",2019,3,"CT",7,"Led pal",0.078125,"Ledum palustre"
"10493",2019,3,"CT",7,"lichen",0.0625,"Mixed Lichens"
"10494",2019,3,"CT",7,"litter",0.171875,"Mixed dead litter"
"10495",2019,3,"CT",7,"moss",0.09375,"Mixed moss"
"10496",2019,3,"CT",7,"Ped lap",0.0078125,"Pedicularis lapponica"
"10497",2019,3,"CT",7,"Pet fri",0.03125,"Petasites frigidus"
"10498",2019,3,"CT",7,"Pol bis",0.0078125,"Polygonum bistorta"
"10499",2019,3,"CT",7,"Sal pul",0.0625,"Salix pulchra"
"10500",2019,3,"CT",7,"Vac uli",0.078125,"Vaccinium uliginosum"
"10501",2019,3,"CT",7,"Vac vit",0.046875,"Vaccinium vitis-idaea"
"10502",2019,3,"CT",8,"Bet nan",0.105882353,"Betula nana"
"10503",2019,3,"CT",8,"Cas tet",0.058823529,"Cassiope tetragona"
"10504",2019,3,"CT",8,"Emp nig",0.011764706,"Empetrum nigrum"
"10505",2019,3,"CT",8,"Eri vag",0.105882353,"Eriophorum vaginatum"
"10506",2019,3,"CT",8,"graminoid",0.058823529,"graminoid"
"10507",2019,3,"CT",8,"Led pal",0.058823529,"Ledum palustre"
"10508",2019,3,"CT",8,"lichen",0.082352941,"Mixed Lichens"
"10509",2019,3,"CT",8,"litter",0.070588235,"Mixed dead litter"
"10510",2019,3,"CT",8,"moss",0.235294118,"Mixed moss"
"10511",2019,3,"CT",8,"Pet fri",0.023529412,"Petasites frigidus"
"10512",2019,3,"CT",8,"Pol bis",0.011764706,"Polygonum bistorta"
"10513",2019,3,"CT",8,"Sal pul",0.005882353,"Salix pulchra"
"10514",2019,3,"CT",8,"St. D. Bet.",0.005882353,"Standing Dead Betula nana"
"10515",2019,3,"CT",8,"Vac uli",0.070588235,"Vaccinium uliginosum"
"10516",2019,3,"CT",8,"Vac vit",0.094117647,"Vaccinium vitis-idaea"
"10517",2019,3,"F10",1,"Bet nan",0.810810811,"Betula nana"
"10518",2019,3,"F10",1,"graminoid",0.040540541,"graminoid"
"10519",2019,3,"F10",1,"Led pal",0.027027027,"Ledum palustre"
"10520",2019,3,"F10",1,"litter",0.081081081,"Mixed dead litter"
"10521",2019,3,"F10",1,"Sal pul",0.013513514,"Salix pulchra"
"10522",2019,3,"F10",1,"St. D. Bet.",0.027027027,"Standing Dead Betula nana"
"10523",2019,3,"F10",2,"Bet nan",0.605633803,"Betula nana"
"10524",2019,3,"F10",2,"Eri vag",0.007042254,"Eriophorum vaginatum"
"10525",2019,3,"F10",2,"graminoid",0.014084507,"graminoid"
"10526",2019,3,"F10",2,"Led pal",0.042253521,"Ledum palustre"
"10527",2019,3,"F10",2,"litter",0.14084507,"Mixed dead litter"
"10528",2019,3,"F10",2,"Pol bis",0.007042254,"Polygonum bistorta"
"10529",2019,3,"F10",2,"St. D. Bet.",0.169014085,"Standing Dead Betula nana"
"10530",2019,3,"F10",2,"Vac vit",0.007042254,"Vaccinium vitis-idaea"
"10531",2019,3,"F10",3,"Bet nan",0.404145078,"Betula nana"
"10532",2019,3,"F10",3,"Emp nig",0.005181347,"Empetrum nigrum"
"10533",2019,3,"F10",3,"graminoid",0.010362694,"graminoid"
"10534",2019,3,"F10",3,"Led pal",0.005181347,"Ledum palustre"
"10535",2019,3,"F10",3,"litter",0.310880829,"Mixed dead litter"
"10536",2019,3,"F10",3,"Pol bis",0.010362694,"Polygonum bistorta"
"10537",2019,3,"F10",3,"St. D. Bet.",0.248704663,"Standing Dead Betula nana"
"10538",2019,3,"F10",3,"Vac vit",0.005181347,"Vaccinium vitis-idaea"
"10539",2019,3,"F10",4,"Bet nan",0.617021277,"Betula nana"
"10540",2019,3,"F10",4,"Eri vag",0.005319149,"Eriophorum vaginatum"
"10541",2019,3,"F10",4,"graminoid",0.010638298,"graminoid"
"10542",2019,3,"F10",4,"Led pal",0.010638298,"Ledum palustre"
"10543",2019,3,"F10",4,"litter",0.234042553,"Mixed dead litter"
"10544",2019,3,"F10",4,"Pet fri",0.063829787,"Petasites frigidus"
"10545",2019,3,"F10",4,"St. D. Bet.",0.053191489,"Standing Dead Betula nana"
"10546",2019,3,"F10",4,"Vac vit",0.005319149,"Vaccinium vitis-idaea"
"10547",2019,3,"F10",5,"Bet nan",0.170212766,"Betula nana"
"10548",2019,3,"F10",5,"Eri vag",0.014184397,"Eriophorum vaginatum"
"10549",2019,3,"F10",5,"graminoid",0.170212766,"graminoid"
"10550",2019,3,"F10",5,"Led pal",0.070921986,"Ledum palustre"
"10551",2019,3,"F10",5,"litter",0.283687943,"Mixed dead litter"
"10552",2019,3,"F10",5,"Pet fri",0.156028369,"Petasites frigidus"
"10553",2019,3,"F10",5,"Pol bis",0.007092199,"Polygonum bistorta"
"10554",2019,3,"F10",5,"St. D. Bet.",0.127659574,"Standing Dead Betula nana"
"10555",2019,3,"F10",6,"Bet nan",0.337349398,"Betula nana"
"10556",2019,3,"F10",6,"Emp nig",0.036144578,"Empetrum nigrum"
"10557",2019,3,"F10",6,"graminoid",0.108433735,"graminoid"
"10558",2019,3,"F10",6,"Led pal",0.006024096,"Ledum palustre"
"10559",2019,3,"F10",6,"litter",0.277108434,"Mixed dead litter"
"10560",2019,3,"F10",6,"Pet fri",0.048192771,"Petasites frigidus"
"10561",2019,3,"F10",6,"Pol bis",0.006024096,"Polygonum bistorta"
"10562",2019,3,"F10",6,"St. D. Bet.",0.180722892,"Standing Dead Betula nana"
"10563",2019,3,"F10",7,"Bet nan",0.296296296,"Betula nana"
"10564",2019,3,"F10",7,"graminoid",0.12345679,"graminoid"
"10565",2019,3,"F10",7,"Led pal",0.049382716,"Ledum palustre"
"10566",2019,3,"F10",7,"litter",0.234567901,"Mixed dead litter"
"10567",2019,3,"F10",7,"Pet fri",0.172839506,"Petasites frigidus"
"10568",2019,3,"F10",7,"Pol bis",0.012345679,"Polygonum bistorta"
"10569",2019,3,"F10",7,"St. D. Bet.",0.111111111,"Standing Dead Betula nana"
"10570",2019,3,"F10",8,"Bet nan",0.544444444,"Betula nana"
"10571",2019,3,"F10",8,"graminoid",0.1,"graminoid"
"10572",2019,3,"F10",8,"Led pal",0.011111111,"Ledum palustre"
"10573",2019,3,"F10",8,"litter",0.1,"Mixed dead litter"
"10574",2019,3,"F10",8,"Pet fri",0.233333333,"Petasites frigidus"
"10575",2019,3,"F10",8,"St. D. Bet.",0.011111111,"Standing Dead Betula nana"
"10576",2019,3,"F2",1,"And pol",0.040268456,"Andromeda polifolia"
"10577",2019,3,"F2",1,"Arc alp",0.006711409,"Arctostaphylos alpina"
"10578",2019,3,"F2",1,"Bet nan",0.134228188,"Betula nana"
"10579",2019,3,"F2",1,"Cas tet",0.006711409,"Cassiope tetragona"
"10580",2019,3,"F2",1,"Emp nig",0.026845638,"Empetrum nigrum"
"10581",2019,3,"F2",1,"graminoid",0.214765101,"graminoid"
"10582",2019,3,"F2",1,"Led pal",0.268456376,"Ledum palustre"
"10583",2019,3,"F2",1,"lichen",0.053691275,"Mixed Lichens"
"10584",2019,3,"F2",1,"litter",0.067114094,"Mixed dead litter"
"10585",2019,3,"F2",1,"Ped lap",0.013422819,"Pedicularis lapponica"
"10586",2019,3,"F2",1,"Pol bis",0.006711409,"Polygonum bistorta"
"10587",2019,3,"F2",1,"Sal pul",0.040268456,"Salix pulchra"
"10588",2019,3,"F2",1,"Vac uli",0.026845638,"Vaccinium uliginosum"
"10589",2019,3,"F2",1,"Vac vit",0.093959732,"Vaccinium vitis-idaea"
"10590",2019,3,"F2",2,"And pol",0.03125,"Andromeda polifolia"
"10591",2019,3,"F2",2,"Arc alp",0.010416667,"Arctostaphylos alpina"
"10592",2019,3,"F2",2,"Bet nan",0.1875,"Betula nana"
"10593",2019,3,"F2",2,"Cas tet",0.041666667,"Cassiope tetragona"
"10594",2019,3,"F2",2,"Eri vag",0.010416667,"Eriophorum vaginatum"
"10595",2019,3,"F2",2,"graminoid",0.135416667,"graminoid"
"10596",2019,3,"F2",2,"Led pal",0.135416667,"Ledum palustre"
"10597",2019,3,"F2",2,"lichen",0.072916667,"Mixed Lichens"
"10598",2019,3,"F2",2,"litter",0.0625,"Mixed dead litter"
"10599",2019,3,"F2",2,"moss",0.104166667,"Mixed moss"
"10600",2019,3,"F2",2,"Ped lap",0.005208333,"Pedicularis lapponica"
"10601",2019,3,"F2",2,"Pol bis",0.005208333,"Polygonum bistorta"
"10602",2019,3,"F2",2,"Sal pul",0.114583333,"Salix pulchra"
"10603",2019,3,"F2",2,"Vac uli",0.03125,"Vaccinium uliginosum"
"10604",2019,3,"F2",2,"Vac vit",0.052083333,"Vaccinium vitis-idaea"
"10605",2019,3,"F2",3,"And pol",0.020512821,"Andromeda polifolia"
"10606",2019,3,"F2",3,"Arc alp",0.133333333,"Arctostaphylos alpina"
"10607",2019,3,"F2",3,"Bet nan",0.061538462,"Betula nana"
"10608",2019,3,"F2",3,"Cas tet",0.005128205,"Cassiope tetragona"
"10609",2019,3,"F2",3,"Eri vag",0.01025641,"Eriophorum vaginatum"
"10610",2019,3,"F2",3,"graminoid",0.205128205,"graminoid"
"10611",2019,3,"F2",3,"Led pal",0.143589744,"Ledum palustre"
"10612",2019,3,"F2",3,"lichen",0.030769231,"Mixed Lichens"
"10613",2019,3,"F2",3,"litter",0.082051282,"Mixed dead litter"
"10614",2019,3,"F2",3,"moss",0.030769231,"Mixed moss"
"10615",2019,3,"F2",3,"Ped lap",0.005128205,"Pedicularis lapponica"
"10616",2019,3,"F2",3,"Pol bis",0.020512821,"Polygonum bistorta"
"10617",2019,3,"F2",3,"Rub cha",0.005128205,"Rubus chamaemorus"
"10618",2019,3,"F2",3,"Sal pul",0.092307692,"Salix pulchra"
"10619",2019,3,"F2",3,"Vac uli",0.020512821,"Vaccinium uliginosum"
"10620",2019,3,"F2",3,"Vac vit",0.102564103,"Vaccinium vitis-idaea"
"10621",2019,3,"F2",4,"Bet nan",0.222222222,"Betula nana"
"10622",2019,3,"F2",4,"Cas tet",0.013071895,"Cassiope tetragona"
"10623",2019,3,"F2",4,"Emp nig",0.006535948,"Empetrum nigrum"
"10624",2019,3,"F2",4,"graminoid",0.14379085,"graminoid"
"10625",2019,3,"F2",4,"Led pal",0.078431373,"Ledum palustre"
"10626",2019,3,"F2",4,"lichen",0.039215686,"Mixed Lichens"
"10627",2019,3,"F2",4,"litter",0.117647059,"Mixed dead litter"
"10628",2019,3,"F2",4,"moss",0.169934641,"Mixed moss"
"10629",2019,3,"F2",4,"Pol bis",0.006535948,"Polygonum bistorta"
"10630",2019,3,"F2",4,"Rub cha",0.026143791,"Rubus chamaemorus"
"10631",2019,3,"F2",4,"Sal pul",0.026143791,"Salix pulchra"
"10632",2019,3,"F2",4,"St. D. Bet.",0.006535948,"Standing Dead Betula nana"
"10633",2019,3,"F2",4,"Vac vit",0.130718954,"Vaccinium vitis-idaea"
"10634",2019,3,"F2",5,"Bet nan",0.235294118,"Betula nana"
"10635",2019,3,"F2",5,"Eri vag",0.039215686,"Eriophorum vaginatum"
"10636",2019,3,"F2",5,"graminoid",0.261437908,"graminoid"
"10637",2019,3,"F2",5,"Led pal",0.196078431,"Ledum palustre"
"10638",2019,3,"F2",5,"lichen",0.013071895,"Mixed Lichens"
"10639",2019,3,"F2",5,"litter",0.078431373,"Mixed dead litter"
"10640",2019,3,"F2",5,"moss",0.039215686,"Mixed moss"
"10641",2019,3,"F2",5,"Rub cha",0.013071895,"Rubus chamaemorus"
"10642",2019,3,"F2",5,"Sal pul",0.052287582,"Salix pulchra"
"10643",2019,3,"F2",5,"Vac uli",0.013071895,"Vaccinium uliginosum"
"10644",2019,3,"F2",5,"Vac vit",0.052287582,"Vaccinium vitis-idaea"
"10645",2019,3,"F2",6,"Bet nan",0.318681319,"Betula nana"
"10646",2019,3,"F2",6,"Cas tet",0.005494505,"Cassiope tetragona"
"10647",2019,3,"F2",6,"Emp nig",0.005494505,"Empetrum nigrum"
"10648",2019,3,"F2",6,"Eri vag",0.032967033,"Eriophorum vaginatum"
"10649",2019,3,"F2",6,"graminoid",0.131868132,"graminoid"
"10650",2019,3,"F2",6,"Led pal",0.197802198,"Ledum palustre"
"10651",2019,3,"F2",6,"lichen",0.005494505,"Mixed Lichens"
"10652",2019,3,"F2",6,"litter",0.10989011,"Mixed dead litter"
"10653",2019,3,"F2",6,"moss",0.005494505,"Mixed moss"
"10654",2019,3,"F2",6,"Pol bis",0.005494505,"Polygonum bistorta"
"10655",2019,3,"F2",6,"Rub cha",0.043956044,"Rubus chamaemorus"
"10656",2019,3,"F2",6,"Sal pul",0.021978022,"Salix pulchra"
"10657",2019,3,"F2",6,"St. D. Bet.",0.005494505,"Standing Dead Betula nana"
"10658",2019,3,"F2",6,"Vac vit",0.065934066,"Vaccinium vitis-idaea"
"10659",2019,3,"F2",7,"Bet nan",0.108108108,"Betula nana"
"10660",2019,3,"F2",7,"Cas tet",0.067567568,"Cassiope tetragona"
"10661",2019,3,"F2",7,"Eri vag",0.148648649,"Eriophorum vaginatum"
"10662",2019,3,"F2",7,"graminoid",0.094594595,"graminoid"
"10663",2019,3,"F2",7,"Led pal",0.175675676,"Ledum palustre"
"10664",2019,3,"F2",7,"lichen",0.040540541,"Mixed Lichens"
"10665",2019,3,"F2",7,"litter",0.148648649,"Mixed dead litter"
"10666",2019,3,"F2",7,"moss",0.081081081,"Mixed moss"
"10667",2019,3,"F2",7,"Pol bis",0.006756757,"Polygonum bistorta"
"10668",2019,3,"F2",7,"Rub cha",0.006756757,"Rubus chamaemorus"
"10669",2019,3,"F2",7,"Sal pul",0.040540541,"Salix pulchra"
"10670",2019,3,"F2",7,"Vac vit",0.067567568,"Vaccinium vitis-idaea"
"10671",2019,3,"F2",8,"Bet nan",0.223776224,"Betula nana"
"10672",2019,3,"F2",8,"Cas tet",0.041958042,"Cassiope tetragona"
"10673",2019,3,"F2",8,"Emp nig",0.027972028,"Empetrum nigrum"
"10674",2019,3,"F2",8,"Eri vag",0.06993007,"Eriophorum vaginatum"
"10675",2019,3,"F2",8,"graminoid",0.097902098,"graminoid"
"10676",2019,3,"F2",8,"Led pal",0.223776224,"Ledum palustre"
"10677",2019,3,"F2",8,"lichen",0.013986014,"Mixed Lichens"
"10678",2019,3,"F2",8,"litter",0.06993007,"Mixed dead litter"
"10679",2019,3,"F2",8,"moss",0.027972028,"Mixed moss"
"10680",2019,3,"F2",8,"Rub cha",0.153846154,"Rubus chamaemorus"
"10681",2019,3,"F2",8,"St. D. Bet.",0.006993007,"Standing Dead Betula nana"
"10682",2019,3,"F2",8,"Vac vit",0.041958042,"Vaccinium vitis-idaea"
"10683",2019,3,"F5",1,"Bet nan",0.25974026,"Betula nana"
"10684",2019,3,"F5",1,"Eri vag",0.051948052,"Eriophorum vaginatum"
"10685",2019,3,"F5",1,"graminoid",0.324675325,"graminoid"
"10686",2019,3,"F5",1,"Led pal",0.077922078,"Ledum palustre"
"10687",2019,3,"F5",1,"litter",0.207792208,"Mixed dead litter"
"10688",2019,3,"F5",1,"Pet fri",0.012987013,"Petasites frigidus"
"10689",2019,3,"F5",1,"Pol bis",0.025974026,"Polygonum bistorta"
"10690",2019,3,"F5",1,"Sal pul",0.012987013,"Salix pulchra"
"10691",2019,3,"F5",1,"St. D. Bet.",0.012987013,"Standing Dead Betula nana"
"10692",2019,3,"F5",1,"Vac uli",0.006493506,"Vaccinium uliginosum"
"10693",2019,3,"F5",1,"Vac vit",0.006493506,"Vaccinium vitis-idaea"
"10694",2019,3,"F5",2,"Bet nan",0.151515152,"Betula nana"
"10695",2019,3,"F5",2,"Eri vag",0.03030303,"Eriophorum vaginatum"
"10696",2019,3,"F5",2,"graminoid",0.196969697,"graminoid"
"10697",2019,3,"F5",2,"Led pal",0.106060606,"Ledum palustre"
"10698",2019,3,"F5",2,"lichen",0.007575758,"Mixed Lichens"
"10699",2019,3,"F5",2,"litter",0.181818182,"Mixed dead litter"
"10700",2019,3,"F5",2,"moss",0.03030303,"Mixed moss"
"10701",2019,3,"F5",2,"Pet fri",0.257575758,"Petasites frigidus"
"10702",2019,3,"F5",2,"Pol bis",0.007575758,"Polygonum bistorta"
"10703",2019,3,"F5",2,"Sal pul",0.015151515,"Salix pulchra"
"10704",2019,3,"F5",2,"Vac uli",0.007575758,"Vaccinium uliginosum"
"10705",2019,3,"F5",2,"Vac vit",0.007575758,"Vaccinium vitis-idaea"
"10706",2019,3,"F5",3,"And pol",0.013071895,"Andromeda polifolia"
"10707",2019,3,"F5",3,"bare",0.006535948,"Bare soil"
"10708",2019,3,"F5",3,"Bet nan",0.352941176,"Betula nana"
"10709",2019,3,"F5",3,"Eri vag",0.052287582,"Eriophorum vaginatum"
"10710",2019,3,"F5",3,"graminoid",0.183006536,"graminoid"
"10711",2019,3,"F5",3,"Led pal",0.222222222,"Ledum palustre"
"10712",2019,3,"F5",3,"litter",0.078431373,"Mixed dead litter"
"10713",2019,3,"F5",3,"Pet fri",0.078431373,"Petasites frigidus"
"10714",2019,3,"F5",3,"Pol bis",0.013071895,"Polygonum bistorta"
"10715",2019,3,"F5",4,"Bet nan",0.305418719,"Betula nana"
"10716",2019,3,"F5",4,"Emp nig",0.004926108,"Empetrum nigrum"
"10717",2019,3,"F5",4,"Eri vag",0.02955665,"Eriophorum vaginatum"
"10718",2019,3,"F5",4,"graminoid",0.197044335,"graminoid"
"10719",2019,3,"F5",4,"Led pal",0.118226601,"Ledum palustre"
"10720",2019,3,"F5",4,"litter",0.039408867,"Mixed dead litter"
"10721",2019,3,"F5",4,"Pet fri",0.246305419,"Petasites frigidus"
"10722",2019,3,"F5",4,"Pol bis",0.019704433,"Polygonum bistorta"
"10723",2019,3,"F5",4,"Sal pul",0.02955665,"Salix pulchra"
"10724",2019,3,"F5",4,"Vac vit",0.009852217,"Vaccinium vitis-idaea"
"10725",2019,3,"F5",5,"And pol",0.007142857,"Andromeda polifolia"
"10726",2019,3,"F5",5,"bare",0.042857143,"Bare soil"
"10727",2019,3,"F5",5,"Bet nan",0.328571429,"Betula nana"
"10728",2019,3,"F5",5,"Cas tet",0.007142857,"Cassiope tetragona"
"10729",2019,3,"F5",5,"Eri vag",0.028571429,"Eriophorum vaginatum"
"10730",2019,3,"F5",5,"graminoid",0.157142857,"graminoid"
"10731",2019,3,"F5",5,"Led pal",0.071428571,"Ledum palustre"
"10732",2019,3,"F5",5,"litter",0.085714286,"Mixed dead litter"
"10733",2019,3,"F5",5,"Pet fri",0.114285714,"Petasites frigidus"
"10734",2019,3,"F5",5,"Pol bis",0.028571429,"Polygonum bistorta"
"10735",2019,3,"F5",5,"St. D. Bet.",0.114285714,"Standing Dead Betula nana"
"10736",2019,3,"F5",5,"Vac uli",0.007142857,"Vaccinium uliginosum"
"10737",2019,3,"F5",5,"Vac vit",0.007142857,"Vaccinium vitis-idaea"
"10738",2019,3,"F5",6,"And pol",0.014184397,"Andromeda polifolia"
"10739",2019,3,"F5",6,"bare",0.007092199,"Bare soil"
"10740",2019,3,"F5",6,"Bet nan",0.425531915,"Betula nana"
"10741",2019,3,"F5",6,"Eri vag",0.127659574,"Eriophorum vaginatum"
"10742",2019,3,"F5",6,"graminoid",0.070921986,"graminoid"
"10743",2019,3,"F5",6,"Led pal",0.226950355,"Ledum palustre"
"10744",2019,3,"F5",6,"litter",0.042553191,"Mixed dead litter"
"10745",2019,3,"F5",6,"Pol bis",0.014184397,"Polygonum bistorta"
"10746",2019,3,"F5",6,"St. D. Bet.",0.056737589,"Standing Dead Betula nana"
"10747",2019,3,"F5",6,"Vac vit",0.014184397,"Vaccinium vitis-idaea"
"10748",2019,3,"F5",7,"Bet nan",0.319018405,"Betula nana"
"10749",2019,3,"F5",7,"Cas tet",0.006134969,"Cassiope tetragona"
"10750",2019,3,"F5",7,"Emp nig",0.006134969,"Empetrum nigrum"
"10751",2019,3,"F5",7,"Eri vag",0.122699387,"Eriophorum vaginatum"
"10752",2019,3,"F5",7,"graminoid",0.245398773,"graminoid"
"10753",2019,3,"F5",7,"Led pal",0.122699387,"Ledum palustre"
"10754",2019,3,"F5",7,"lichen",0.006134969,"Mixed Lichens"
